GiftId,Latitude,Longitude,Weight
69349,-17.2377090071,22.1962448055,25.1561763697
83403,13.4400127547,37.2246478188,18.1811338935
83845,33.4110262458,-117.577653067,1.0
11311,-4.80085443509,-67.5153426673,1.0
51515,48.6221153239,-71.9930962294,25.5880453255
36663,23.9189819829,93.0538406936,15.5971557195
3623,28.7895236738,4.23112232281,15.9138598491
63178,47.3799814137,58.8270328464,50.0
32697,23.8783719018,27.6404759826,1.0
29390,63.3855214981,159.086576766,1.0
8867,29.8034980167,95.4556887555,19.5854587237
3794,30.7860513401,40.0095442836,1.0
26475,-7.91491915959,17.975347294,1.0
18420,17.1947379542,81.3341994607,11.5799915961
71565,-32.532252466,145.66142062,6.0330631625
44292,60.8539080776,103.567933656,1.0
41079,-2.76973457195,28.56566837,1.0
58653,7.11835513958,3.2644385527,43.9505569858
71857,30.9142103,-110.553354165,39.648168618
69557,-10.3813144164,-63.1128238581,29.2738941226
3838,57.9593840284,119.929814871,22.1955660077
51827,13.4087019324,26.43726093,14.0562901871
22313,21.6324774656,4.97829216718,1.58183224787
32430,11.7937258478,-6.15022255863,4.96498814546
13611,-10.508053445,23.9130297989,16.8542462157
48706,37.2426416873,71.523607972,1.0
41460,29.2152047737,-3.62276126363,28.2972990002
95088,-31.4309699607,132.306077063,18.2740256538
73569,22.2985136955,-84.2895747042,15.1436506237
87654,17.488117383,-2.67201958386,19.7993643752
53242,37.2162376357,-8.23564427039,1.0
13613,0.932345754221,101.372705721,6.16658733923
24895,33.947510696,118.19069438,1.0
60295,40.9049339786,30.5275674371,1.0
89457,59.7903604886,62.2776691643,36.9511116191
37382,2.70179606254,30.8077409504,1.0
39098,9.63966361827,45.2866029803,1.0
6424,53.6731121923,14.3860839396,26.835752396
70358,-16.6907254188,128.245061175,10.3206516225
84207,41.9361320224,121.595699685,29.3868370308
92998,10.4608783042,16.8768862339,13.0914815051
64011,68.40757542,67.4467790002,22.3520595056
88853,21.988769497,-8.98069652203,4.31470224701
90635,-48.7554972423,-68.1271613058,11.7895510918
71083,-0.485459794323,-91.4238773757,26.3890879173
65315,59.3120142696,137.929839898,1.0
297,-22.5347298612,147.175812825,1.0
89316,-79.2038619681,-68.2996125886,50.0
31755,53.0816880037,84.3113823308,21.3190017617
71111,14.2065653701,74.8416713019,14.8420836532
36470,64.2431567143,70.4604890741,1.0
83145,-66.2232048172,102.803554952,1.0
34617,40.6285552601,32.6817371862,1.91711957264
79577,26.6289835811,69.1419824076,14.6188412055
53896,23.6243010046,-99.2928807072,38.6376507018
52078,-15.0564856914,48.6546087623,11.5788978503
18642,62.3145860088,36.221931404,1.0
88585,50.7501331622,36.2927868854,1.0
13645,50.5839180537,-113.400927928,23.9046241433
39174,48.0038163329,-111.218890298,5.091805549
39985,50.5714361937,32.8589809022,23.9368086671
5510,-20.9522313939,-57.3220269515,1.0
48182,-1.36576523968,122.206147226,36.254752125
30175,39.9187393443,28.7310386154,10.310470962
32126,30.1119847307,9.3728844827,29.2235633223
53206,46.8348606056,45.5444811019,21.6988559651
6082,44.6784336568,134.770652211,1.08966556028
26762,8.91092389675,-82.4759038729,1.0
6227,-81.6223492486,-155.499321641,26.2874106427
67376,34.4334032732,91.5785980722,30.078501423
53530,65.4038094791,138.091952931,1.0
60988,-34.7668827446,-62.424666272,40.5870549606
37134,73.4203198522,96.3704641079,42.9367252456
91850,-18.7471233868,131.02927231,22.0642505394
20228,21.1929906643,92.1688285205,33.834685209
73755,27.5641497921,19.2483916984,50.0
71871,68.0243770543,-90.8177483231,5.47763114023
88368,5.91933382073,6.42056829985,4.15756239241
65944,58.8762793685,-124.624806086,36.40345261
16261,23.1468497094,7.68261362624,22.3438237625
33748,67.8849508582,126.499067245,21.4010691524
24043,-7.14120771803,30.1128812719,8.77983818778
62191,25.565747471,26.667355385,11.5524247997
55872,-29.8984837349,-63.0436091824,1.0
17754,50.3260274085,26.2955246171,1.0
87421,49.6764373548,66.1937269665,1.0
7,12.9025840371,79.9669489093,44.2066162418
33387,25.06120792,26.2369087829,20.3952983391
49603,28.1147017949,83.8114936534,29.7553000702
43818,-22.1907018706,30.1849944855,1.0
25624,24.2021369718,47.6234656523,1.0
16996,57.3043910685,-102.267635628,5.1270406554
49258,17.0702907415,-14.2879213417,1.0
95695,27.0839874868,41.8947558828,4.3069302212
26867,6.62834605446,34.508400566,1.0
88917,47.8952677709,-95.9018266564,4.09262230117
2205,19.8803646806,7.25943018727,50.0
27693,47.2261359145,9.8461238368,1.0
84051,-79.2553592213,-74.0947774223,1.0
4961,37.9634149535,84.9872418523,1.0
22082,45.642702323,132.467236745,2.19937022828
2447,44.03405504,67.8924576738,1.0
18000,71.0812226741,-86.9937018383,45.8902809016
32592,20.8099755707,28.6541552568,19.73988831
459,-7.11499547114,33.3270006921,20.7668216516
45236,48.316335784,57.4382215925,15.3309784403
63897,39.9872468404,-5.96230944311,12.3488174348
30152,63.988878954,67.715032112,21.025869241
58681,19.041891285,9.30616140524,1.0
29606,-9.55370695236,30.2433274511,31.8112994849
56012,66.9763190269,-47.6791575917,19.2588674424
39017,51.2970354188,11.7064836414,1.0
14567,1.20385314036,115.270960979,44.1138643936
68131,44.8158106882,65.6369880132,1.0
58839,-11.4236415703,35.1533687679,1.0
69433,35.7052655193,138.408751298,41.9226671007
14203,-27.9600546455,-69.6849052294,13.9255570334
84614,14.6139078991,36.6914378438,1.0
45487,-69.530184153,63.1939537727,24.9742312166
48968,7.57011422669,-60.9125485173,3.33311943678
26016,-78.5242914996,-54.5358449296,46.3479022998
38291,35.8420919927,110.334138015,30.8961808627
79417,47.8719746894,-76.0462186605,31.903799668
91839,-14.9484364783,49.4926984353,5.28254115493
38368,37.2517605591,118.450103664,18.5474799666
65507,24.1343726683,44.1172165526,1.0
32005,-88.0859315638,58.3591083621,3.17391915131
76495,52.7128314955,-68.2507615599,39.3822134803
65812,-15.9206564008,143.529347024,1.0
33684,9.94278595154,24.3757034299,18.4926026879
88741,23.9732055158,-4.94072970872,36.9367690179
4110,30.4265108015,52.4136555826,1.0
69517,12.2699950941,107.869956501,17.674545275
73655,-83.8151971082,-6.72758613161,11.3515834358
61076,35.1875077226,39.9302403419,1.0
71143,10.0938270851,8.67803343058,27.7367767784
34503,13.4953045365,-4.35920067837,10.9915413343
70321,0.515953865385,-58.5655353229,1.0
74195,-11.4517762216,-69.2868816685,1.0
80939,64.6385039672,138.711578229,45.883564172
7987,-78.2296493187,-17.1376844688,19.733643432
56898,51.0437316134,31.0962157046,19.9810837738
94795,41.0068776131,69.6142450067,1.0
47904,0.749406222194,31.9665393195,13.8412030528
67838,44.8228530645,5.03140615072,1.0
14398,80.0863518531,-59.7402607543,5.02401317047
50294,-89.8629640549,30.5183694645,4.44362570476
11414,-67.7445693794,86.5292557775,1.0
17894,-80.8544008267,67.3883895192,1.0
41058,-21.4430763567,127.492695203,20.0698080161
45769,29.8423069038,44.3191319904,44.2427658608
62194,-31.6960358792,116.199655313,19.7495667666
16287,-27.243566016,31.8658555668,2.73032144414
78047,39.9782106606,-86.643950162,1.0
42967,65.957627495,165.672320029,11.7657978657
84331,-27.4007076029,129.625476432,1.0
969,72.0350796703,94.3911626161,28.8888058551
86778,44.9390804156,61.9438246798,50.0
25144,23.7736210604,-99.4112942888,1.0
10729,42.762741517,-82.1444607491,39.5194507667
78475,-16.0383744532,127.578379758,1.0
7267,14.7460590254,12.3901236731,1.0
3715,43.8957625093,28.5828361019,50.0
34442,3.92360772944,102.304795132,40.4155287722
61849,33.6368363928,112.511281513,23.9948908197
66759,46.1472655973,-79.6677753581,27.6708571578
80328,-86.0646004151,77.0859054104,24.727404146
53569,-12.5467506182,-60.7579191493,33.6555415028
98610,-80.7580367216,-135.729891523,2.16365775567
10174,-69.9750236062,30.4455203419,1.0
53812,27.2679774858,44.0090573917,1.73706271961
50766,40.1172728547,98.6637427905,1.0
90245,46.5700167769,129.276431623,18.7120232291
19403,63.510338851,127.21797253,11.9044499866
72306,49.0739198074,-90.3586679213,16.2503459322
15791,39.2795297295,60.1291115034,1.0
82072,28.1545148511,60.3674167535,1.0
18026,-87.1881387231,-8.16453252118,10.0812739446
82342,47.7393825937,-106.849850083,2.88776231735
23138,38.3672230416,90.5031460999,16.2073595732
53124,60.7535300003,151.953858828,28.6337958647
51009,35.5397717838,47.2940740926,1.0
98315,57.6426024323,13.0619884971,1.0
75518,66.7616868921,-132.044345025,24.4248459026
15900,-4.50908672419,142.125319446,7.35576449656
21461,-21.224694854,15.9612586445,1.0
56139,34.7240411974,-108.002873213,1.0
44686,8.54207336246,-3.71008153314,25.1772544954
88007,51.756217744,-80.8470109728,7.04406740975
69544,-25.4442501566,148.943261263,11.2000284445
60739,5.49251160129,43.8151799581,1.0
7652,26.5548676132,9.88648846978,1.0
18287,5.52788741643,-1.0020391303,1.0
78435,41.3384007565,104.496582926,22.9646196849
44786,-20.4871802236,130.754271803,1.0
85030,39.2968199899,40.5692186845,50.0
87083,-77.9409853412,-133.050343304,22.8757734054
39171,62.1339709091,-131.836637833,32.765765952
47731,-22.7465652255,32.5572228813,1.0
55916,67.0499733176,-98.8107442262,25.9920731331
4678,13.514805251,14.104201354,1.0
36770,39.5699703926,32.1446844264,1.0
64218,25.1971583743,108.889457631,1.0
18773,30.1007974278,27.492369078,26.3304271206
88178,8.55664286923,-73.8229203837,9.53406968735
52363,25.9788630245,106.280153335,17.2057630652
62988,32.7107553205,-100.406534932,1.0
69321,74.7960414538,-41.8138944619,8.20585381744
83283,-80.6714389093,-127.866219364,4.02842262486
4033,47.8991344311,26.6797635839,1.0
66373,44.4650398564,2.69567825783,22.8895585637
68095,-28.7328432077,-65.1988261468,22.8241724301
37695,41.3700737627,43.5245701362,9.88067723717
15200,56.276116173,24.9275859794,17.1391899432
53934,9.49691141203,122.934489372,18.0309879386
90804,80.6016487068,-65.5518724577,22.2750349832
68415,17.8707750532,22.7955461198,15.449416395
81774,-17.3844331281,127.579511439,50.0
84604,15.6478673871,74.5413557781,3.06205982467
81645,62.5090208317,79.6464647453,9.9196449967
5774,-18.1682625567,13.8530672936,14.4161947298
71683,47.6954915199,83.6442448228,1.39362597821
74620,29.4072017467,98.843916643,1.0
2559,-7.00036520273,156.940906953,24.5718001945
20950,54.2249234301,27.1239653585,29.2474913761
73775,-71.2861510346,145.192761895,47.2996489868
214,20.4720357014,94.4028189472,1.0
42809,50.3420837954,136.896979393,1.0
68527,-12.300535294,-56.8932205612,1.0
26764,49.7225193749,-103.442782323,1.0
66874,18.7222974406,43.6085191145,4.55044825829
30250,60.7499427019,71.4756469438,6.26582234276
73123,42.8433121622,92.6406359503,7.54306609974
46478,56.3763893194,-116.634429099,9.4658943192
15112,20.4013286161,54.1622008746,2.63819869432
274,23.1975951255,32.2813705275,5.56845443787
53808,22.3689880183,-9.73092456318,17.7064978617
27504,-24.4195198893,18.6204990558,15.4723974003
4045,-84.2554251707,-90.9208573699,5.99342922895
99127,40.9437278888,-119.142419058,11.6332886704
38067,-24.4670172499,20.1309013292,1.0
33595,43.7071407019,97.1776353373,1.0
42720,43.6908919466,-105.145157636,20.2402822591
17442,-9.84882729995,13.3521144124,1.0
60490,-14.6308644819,135.067685481,1.0
39467,6.32387498597,-6.68336901606,27.6916119694
62338,12.2491952247,23.3857439215,49.0488490234
30810,-26.7808291187,145.468812627,1.0
60737,14.8421845342,9.34600732668,20.9413224787
81328,61.6600962207,-126.063505789,5.12892729786
91372,-0.0701272403257,-73.5430393174,18.8394133438
21938,20.4189116219,-104.820759453,24.7082431869
44927,-81.0103690774,-38.9366898323,13.7441856136
81483,51.1020377538,-94.5759751398,17.9160312881
82643,35.4037424587,77.0287883729,2.17223121344
68248,-10.1034268795,-37.4516457386,30.4672822397
26786,75.0777348563,-47.1152825766,1.0
61129,17.5492561516,31.5335759118,23.5681035225
82917,-0.945769668538,-57.2956557149,8.61291591584
49559,20.0390035783,48.9443078929,19.8301875094
1031,-3.82121161909,20.749059521,4.2170056358
64774,45.8929696661,45.0942233205,9.92299380623
63071,67.4239079639,-34.335787027,1.0
20570,65.4796602924,160.459273535,17.5558269515
14132,25.9624241621,51.1839165396,44.0217286886
56510,68.858575117,172.371774536,20.1125701551
93106,-8.83168082856,31.7511659146,31.2577705507
16904,15.172653256,38.5708180861,29.1497204816
81496,-82.761428184,-29.2826945421,1.0
32626,59.8061767931,38.7311522054,21.3555471738
5301,42.8312196028,1.61556354486,35.7921997888
33596,-4.31167583794,-77.3957042014,17.3975391116
67759,57.4778099537,61.0724754936,29.7640623986
94267,-32.0374274128,138.513677818,22.1599641268
11560,-79.7192735071,-154.281740482,1.0
78516,-89.3969958689,-179.941943152,24.4715266787
48998,50.0112959963,-98.9950540965,1.0
39798,77.8007260047,18.2124820891,8.79741924733
32247,-82.284162077,-160.987999201,36.6326959723
11443,47.4013890678,59.96009029,22.6511771848
35706,44.5652639349,75.0187058318,1.0
17786,-67.3568926505,141.322016547,8.61376327543
28524,28.621320353,96.6368308788,33.5978710293
70877,52.5971221282,-6.36397973146,16.1392912268
44846,-69.6945870621,-60.8952085457,38.851684784
4282,-31.2159890562,131.166174167,1.0
62770,69.914121475,-110.970172936,38.6241544391
66800,-14.5337525925,-69.4642722881,1.0
44353,19.2905036795,30.3911751041,1.0
4503,14.048218024,33.5822989139,1.0
54147,-2.77396295464,141.335206927,9.67379011006
59450,0.7224379038,17.4235430855,36.0550071847
21843,45.3740986393,24.3336328204,1.88309838473
89905,75.4714083249,-98.8619931679,15.6906555716
88993,-15.4116335823,15.2236286361,1.0
96697,22.3491425003,86.6210433584,23.5648871207
13609,72.2742015546,-112.708931132,1.0
14024,15.6771434722,20.4257406564,14.2014242345
92365,-78.1230361529,-26.5413165339,6.56209644432
69085,34.5370032555,3.73253448973,1.0
32630,17.9291858955,121.324982776,25.2355563491
17696,-26.7057656419,25.9307101278,1.0
40403,80.5009626508,-43.7470263395,36.0026640088
15505,28.8323634682,54.0897347512,27.1286520586
79062,7.70513382752,26.3371204964,15.9461957696
93949,2.37147400272,116.047261155,7.03909343104
29981,-18.6854059705,-57.667757713,29.2804206179
47249,55.6032330551,25.8470336426,1.0
44977,-27.6794620715,134.109888962,24.5830873539
12167,43.1530199885,94.9595905257,17.6274571897
43737,60.2551775989,95.2413725929,12.3637224022
38935,60.793355096,139.523406832,22.1260041603
32606,47.1631514673,-69.9310286112,1.0
84251,-86.4040125777,62.7242358446,1.0
54367,13.8941597648,-83.8081684764,19.4329165452
82877,8.43600860906,32.5999826981,11.9282901503
12334,20.0612127371,28.079163451,1.0
29018,-14.0920655253,143.269595989,7.29355241706
89930,64.0579378666,174.6444078,1.0
10580,-5.22051528786,32.8982828887,15.3685825616
60125,40.6918490599,-0.308071315217,14.8336225132
37117,71.2338647504,-28.1886050233,3.2194438597
78874,11.4419703536,11.7395678462,1.0
26604,9.82954417386,24.0601070527,22.9619797736
87500,-1.02034860114,12.2736611094,28.8448702366
1167,19.3348119903,13.4916399712,19.258464314
65749,-5.63960655482,-79.164261801,36.1311488128
76721,-26.996993781,24.4253816398,3.28572777475
51162,70.0154143397,-54.2755320943,9.33232804745
5651,-28.6766787558,-59.3477560359,12.6223362823
63763,54.1948787624,67.8147579222,13.710289432
37693,8.59938308313,-7.08070231173,37.8021876065
85620,15.4887896495,102.758290571,25.0754929389
41681,19.8465049626,54.3849949135,17.9092509575
9520,-1.06564360673,-65.4451018687,1.0
461,-79.8289742404,18.0578082388,14.6187722471
3121,72.1089624424,-121.402271852,26.5801128024
11594,28.9787535343,36.114479774,7.82694640213
77864,56.6853616523,68.1361159432,50.0
53862,-11.0930226524,-59.0371604664,1.47320792455
50899,25.7829203616,-97.7895386803,7.06824911636
86941,18.1672751118,101.689854674,9.87572475021
68936,36.2835958771,67.5253535773,16.7274683342
27393,35.7725996989,104.446947254,1.0
43201,45.4814486859,100.841163923,1.40711482073
1993,60.5923951034,-45.9082839991,1.0
31584,36.3788961562,102.658998117,17.9720598971
21463,-22.7054878128,-58.807417603,1.0
78420,3.55917789982,25.4673933353,29.4052458447
91392,39.7362326546,-98.9940475911,50.0
61055,-1.5854340299,40.4186718923,25.5434772729
29953,20.2782847829,5.67123819586,3.07319966996
37920,-29.1737257034,-51.2094865165,43.5139868128
53816,-83.9650126517,-58.322691708,1.0
52501,47.8639752801,110.347809841,1.0
59095,-6.21972436085,139.405979806,12.1559304206
30734,54.7613318155,32.0421719124,1.0
45441,61.1863705254,134.622271396,27.4223089179
78021,-8.32459043088,-48.601643464,5.91063416789
99120,51.5990453209,69.591517763,7.98182569244
73800,57.496206447,-118.415061373,1.35301593297
94604,44.9793673354,45.2952680247,3.91502725827
31944,58.3114509295,37.983413742,1.0
77164,72.197813823,53.2019710792,2.64251917176
93019,45.6358717611,16.483453885,1.0
83635,45.8361810275,51.1234823685,16.2945869377
71191,56.9687358804,159.961528464,22.3526873925
40378,51.9239344879,62.0685768723,35.9377546007
77740,61.4888539343,165.328114875,7.34022910462
16166,29.4725633794,31.810567336,15.6015514539
47607,23.4571116708,101.272087903,9.23214452371
31115,54.7477725271,-127.563821084,1.0
84567,39.8626951881,44.8920096184,16.6415458564
87645,30.21729848,98.5674196292,21.8125104227
96515,28.5597138635,12.5294759183,1.0
74566,61.9210206207,-43.0877672113,3.68164832395
67462,10.1131571227,38.1121792282,12.3212137329
40802,-8.54072519398,-65.4915886755,1.0
77201,8.34210578322,18.8130393497,1.0
21974,64.3554867772,-115.037743522,15.044913991
11914,26.700268786,128.2255906,1.0
48457,47.949329751,-102.584979077,50.0
66644,33.5275650919,59.3754085264,20.4134292597
53784,8.80579606101,36.6702570902,12.3663903924
56202,-78.6615906524,5.41692176756,6.01127150018
5894,25.5897267233,2.1131750443,1.0
90998,-68.879484294,150.377221144,1.0
99252,-24.3186201117,21.9459619538,5.01065446364
27443,-77.8884653219,-55.1161923688,14.7408955777
10935,40.569629055,52.4924152316,29.2548629261
37955,-23.9260010537,34.8135431205,5.78410181967
54972,41.2287214435,56.4332219381,1.92111865094
7302,55.7880222857,41.9965987656,1.0
2038,-47.8410854496,-69.082874405,12.9035198333
7317,-73.3487027226,-96.1524272028,10.6885025646
60343,2.1570258877,-70.1945642329,33.9836065172
15801,47.3879652373,77.6506628871,14.2580911228
65883,37.2447767272,95.4157113247,17.4652477669
19506,30.1508938375,92.6417542154,18.0056215887
92236,9.11851904241,-70.6269899186,31.2921771108
46595,-10.109478694,148.677595682,26.9019110048
5733,48.2335676078,53.3991159293,6.63253174174
74722,53.3657889787,84.9835762549,29.1541117641
75674,48.3441965552,62.4692005179,10.073841815
75320,18.4153480758,30.4469012114,1.0
53776,-81.6099152111,31.3848040442,47.366710535
5511,-69.7279919917,40.3628724581,1.0
1180,22.3519111386,74.7357608224,50.0
6863,58.2904187891,84.2620966458,50.0
64338,22.2146616804,82.3138375676,1.28059333195
53864,-4.90406091805,-55.8447737132,27.7930784302
36265,-16.3309710511,-66.4906605062,1.0
59444,25.222881099,26.0386263946,36.5499751025
21110,-7.68590065734,27.7176088821,18.2831555624
74971,53.2575387682,-120.453535563,50.0
83083,-26.2083024989,-56.6923293113,13.3384884295
61176,-24.3975004242,137.863729248,7.20695795346
8850,33.5995021913,-2.182448266,1.0
69565,27.2279216222,116.458389083,25.9929566151
36143,63.7120745627,-133.008513497,1.0
63177,42.1820582924,-8.54995266277,26.2935314359
47915,3.02038111123,-63.3621819877,1.0
5790,70.5322877347,75.521379558,1.0
96256,-68.1809010744,119.552652845,5.01342377799
50442,36.7852140481,71.2538931448,4.78080196454
6248,-83.7120582615,-27.1039557709,1.0
89992,-26.7636515567,-66.6476926113,17.2372942813
10263,23.4403851224,97.4286835445,1.0
5665,57.2276133211,61.1674051215,15.1098582801
67295,50.5540361767,36.6108068342,1.0
19571,-4.84198582218,11.9876070712,21.4756397349
42831,69.6231517937,-74.4627371806,8.17573079708
74094,59.9969852209,-163.632308417,50.0
66542,68.6555188873,89.71221366,29.7548485458
76704,-19.8962531003,32.0088761338,2.91866410112
5602,31.7846313248,76.7597252179,16.2444045617
5734,0.33660026635,-74.0254028314,22.9553778899
67101,22.2267931475,13.6128379507,1.0
80572,59.678837492,-156.443422358,19.6769153679
1216,-78.6239686453,-20.4659358379,21.0582436804
77518,55.6167933406,-73.1879623127,8.78806227607
13923,-8.20391521586,-78.7397158656,24.1365332663
1422,39.8821226994,42.258194381,12.9882493131
23304,24.2802073723,-104.28670359,32.0535474079
48923,-86.7444652898,-69.5523368875,30.5948062031
25260,29.8036788796,3.10922448202,17.2051544616
67269,45.5697421288,17.862414209,1.0
50886,-2.44963672348,23.4256258451,1.0
76221,20.2201766765,-6.3326527758,2.08584543797
17797,18.6878627717,43.0947378069,26.6212805071
21284,31.6904833787,97.5594633963,2.90228049248
40443,56.5008884166,-116.517567464,5.24989886331
5170,65.7358073219,47.8595887288,21.1946254458
19261,6.99336994383,48.1399509935,24.0414422449
800,55.4278224089,-85.6353502458,27.9815244165
87456,66.5705455708,-90.8325417062,25.4252196053
9648,-18.4077689284,21.274504475,9.79277276238
30472,25.3982768446,37.410367124,1.0
90733,23.2195557291,5.88187030519,20.0627138627
78847,73.169006102,116.032970196,43.8936939359
70556,17.3163496364,36.028518287,42.0501061795
90870,54.2112883581,-104.628909829,7.88227669993
66667,28.4080336032,72.7815482245,13.5455289104
25658,-27.6559076078,148.859102682,12.5512099283
92210,0.11467984282,-74.3115603163,36.0947725003
80071,59.3976866446,-160.73491117,1.0
45491,-25.6689899439,136.580912487,34.5890953294
10736,59.4124600315,140.556367002,28.6345346391
26836,-31.1750561232,117.473936481,1.76384504559
75477,-2.23886845729,-55.2867594069,49.3989269209
52312,31.8397445513,39.6049415269,31.9795990911
63894,64.5929821133,111.006459211,36.3891541138
13726,48.8061970729,109.600506343,1.0
91619,26.1735717068,8.6540094915,26.3657162461
14981,49.8016490574,7.07940941733,3.59801373391
39182,-87.2604175784,-153.737988932,38.8205724723
44657,15.033917431,102.74920512,2.09141259838
62382,22.2122941243,78.0609401196,6.11336273877
55707,8.58286104878,26.3342304187,23.1715432111
21636,-80.8314994115,-130.340186049,20.45028172
81683,75.6589837095,-116.743260315,1.0
10320,-0.0620814423143,16.8005387213,5.96281838155
32396,30.0531223672,87.0665985253,24.9687026831
64025,3.87511675989,126.678662889,1.0
9243,17.0607994543,-92.1342457264,1.0
86240,22.2276743592,46.6626310548,25.6984016204
37101,8.53133545965,123.626239291,1.0
73760,24.6728931083,103.501044324,32.8845416561
87017,66.8683458841,-179.492681539,1.0
16057,-74.2716262167,12.3619674887,16.6328166737
7447,-4.10024667304,-53.3748486111,21.7304998815
48198,30.8113892332,108.86199542,27.2858083591
57561,-84.6101015871,36.6326627886,8.97357361353
80171,4.00241010196,-54.7861473526,1.0
10157,-7.62598758922,-35.0151559129,1.0
27427,3.60871454112,12.6841992326,24.4593636317
50217,27.8888419966,60.2972394958,32.9875453109
75085,-78.5221869364,57.928498323,14.6692787781
41331,24.2474643241,41.3804009851,14.2178975432
43493,28.0645640258,86.0724430069,46.552206334
75897,20.3569337558,30.5059312046,1.0
1378,27.4796088477,43.4835766437,14.8243584025
48125,-5.44807839081,36.5958741537,5.45307792783
24144,5.15116564323,15.794009878,20.5496778304
48312,57.1349758078,108.318929934,15.0162589959
73158,7.01520685628,-4.22010789982,3.30699797285
6038,64.4464559424,30.5377695487,16.0634708243
68322,-73.446183521,-96.184987533,15.7200217845
31577,47.9098552248,107.996481399,1.0
5335,-33.7663245829,148.695494367,1.0
37859,-75.0826072289,61.5960589533,10.7453680401
18084,-86.1774796306,-91.7691308189,1.0
57453,6.24401986203,125.234221529,14.6550494351
22791,-6.22956765414,-58.8687318659,1.0
96082,59.300275205,-121.535588136,1.0
44498,37.5473083287,-118.645292481,40.9055299577
73923,-77.8374496711,20.7798254003,35.7457039508
44211,24.4937930841,90.5878444311,11.05378896
8686,17.3000108335,17.7865950354,1.0
44004,-20.494912408,-52.29658353,50.0
62104,18.3396894164,-73.2909142678,1.0
96553,38.0146793516,67.555568263,19.1807699335
26823,68.0025839031,-90.8767008604,1.0
99374,32.9051251705,-3.36642934216,9.69883019299
42957,-67.4237252214,52.3977440931,21.0404904096
89666,23.2924166705,87.724740057,1.0
51981,21.0331251656,-86.9130765193,17.9415162426
66725,-21.9902641457,29.8729143696,1.0
44260,-83.1844625633,126.14310514,13.0558998119
66993,-81.1217645258,-84.217089173,1.0
92059,28.6088359813,86.4808342744,1.0
534,29.4476901867,74.9369829979,5.90694093018
60100,-70.3849326433,11.6208959148,35.9710662024
22034,-86.4658843004,4.33145914738,1.0
3259,-74.6167069944,-15.8233961018,1.0
24739,-36.3921260029,143.982099168,2.58519957686
41690,-25.5789745634,-57.4293846634,42.4012558164
84358,65.1964116032,-160.93418883,2.70571928328
13421,-1.42113056804,-56.689130864,1.0
8743,40.6754467573,-98.6109145617,43.3671799542
55938,55.3807871395,38.5255725639,9.82218959798
67788,20.6505069369,-3.82649207242,44.4239431432
33689,14.5568104822,-88.1666021306,9.60502732093
56107,48.1641345842,-110.176124403,26.1516574116
76975,56.7304548364,-90.4483139085,14.2673965027
20936,0.88979195832,-60.9765193091,15.6308248626
88435,18.9379042427,51.3911420536,38.7729725094
6055,43.0744053309,-108.762200523,50.0
30110,63.5141078169,-158.674021409,20.5581504823
78996,4.78408809205,5.89251796302,8.41410381321
